,acc,f1_m,loss,mean_absolute_error,precision_m,recall_m,val_acc,val_f1_m,val_loss,val_mean_absolute_error,val_precision_m,val_recall_m
0,0.41743120551109314,0.0,1.3469761030389629,0.3692873418331146,0.0,0.0,0.43518519401550293,0.0,1.2746421893437703,0.3557811975479126,0.0,0.0
1,0.46330276131629944,0.1769009381532669,1.1918767231320022,0.3366052806377411,0.5275973677635193,0.11193182319402695,0.5740740895271301,0.38454732298851013,1.0341295103232067,0.30628830194473267,0.891269862651825,0.25
2,0.6100917458534241,0.48298710584640503,0.9158940725370285,0.27266839146614075,0.8131117224693298,0.3602272868156433,0.6481481194496155,0.6052156686782837,0.7531138956546783,0.23424787819385529,0.8108188509941101,0.49166667461395264
3,0.6949541568756104,0.6391024589538574,0.6961484813908918,0.2124643623828888,0.7667661905288696,0.5545454621315002,0.6574074029922485,0.6335392594337463,0.6842382798592249,0.21430692076683044,0.750546932220459,0.5541666746139526
4,0.7155963182449341,0.6960282921791077,0.6202668818311954,0.1904592216014862,0.7841760516166687,0.6284091472625732,0.6574074029922485,0.6660282015800476,0.7057173252105713,0.19251519441604614,0.7585901618003845,0.5958333611488342
5,0.75,0.740872323513031,0.5558896677209697,0.1722044050693512,0.7904701232910156,0.698863685131073,0.6944444179534912,0.7334588170051575,0.6095947076876959,0.19413836300373077,0.8059389591217041,0.6749999523162842
6,0.786697268486023,0.7670082449913025,0.5177635446600958,0.16786415874958038,0.8154260516166687,0.726136326789856,0.7777777910232544,0.7596600651741028,0.5653721392154694,0.17684338986873627,0.8338488936424255,0.699999988079071
7,0.8050458431243896,0.7929210066795349,0.4419147098829987,0.14740142226219177,0.8389725089073181,0.7528409361839294,0.6944444179534912,0.6805505752563477,0.6239884495735168,0.1693931370973587,0.7259683609008789,0.6416666507720947
8,0.8096330165863037,0.7956424355506897,0.45989980172673495,0.14648142457008362,0.8373262286186218,0.7596590518951416,0.7407407164573669,0.7342163920402527,0.5835435191790262,0.17232869565486908,0.7687091827392578,0.7041666507720947
9,0.8279816508293152,0.8257459402084351,0.4105214082866634,0.13620497286319733,0.845503032207489,0.8079546093940735,0.75,0.7565321326255798,0.5281032572189966,0.16131165623664856,0.7880726456642151,0.7291666865348816
10,0.8142201900482178,0.8048762679100037,0.3881844355972535,0.12944425642490387,0.8279890418052673,0.7840909361839294,0.6759259104728699,0.6730937361717224,0.6243291795253754,0.16339528560638428,0.6845272183418274,0.6625000238418579
11,0.8096330165863037,0.8097963929176331,0.395508638489137,0.12833482027053833,0.825305700302124,0.7954546213150024,0.7592592835426331,0.7429842948913574,0.5393861532211304,0.1558380424976349,0.7688596248626709,0.7208333015441895
12,0.8325688242912292,0.8314209580421448,0.3609808698433255,0.12356524169445038,0.8469098806381226,0.8170454502105713,0.7592592835426331,0.7604138255119324,0.5043156246344248,0.15015465021133423,0.7900306582450867,0.7333333492279053
13,0.8325688242912292,0.8316342830657959,0.34001735878100087,0.11573459953069687,0.8419733643531799,0.8221590518951416,0.7222222089767456,0.7515125274658203,0.562398428718249,0.1534460037946701,0.7775097489356995,0.7291666865348816
14,0.8486238718032837,0.8450821042060852,0.3487429581924316,0.11391168087720871,0.8609527945518494,0.8306818008422852,0.7314814925193787,0.728952944278717,0.5730612426996231,0.15330371260643005,0.7490131855010986,0.7125000357627869
15,0.8417431116104126,0.8432363271713257,0.32997006506001186,0.11225904524326324,0.8588855266571045,0.8289772272109985,0.7685185074806213,0.7685222029685974,0.6012355784575144,0.15210850536823273,0.8234405517578125,0.7291666865348816
16,0.8600917458534241,0.8580986261367798,0.28999560880004815,0.10273133963346481,0.8680156469345093,0.8488636016845703,0.7685185074806213,0.7345478534698486,0.6248606642087301,0.15081655979156494,0.7542049884796143,0.7166666388511658
17,0.853210985660553,0.8569599390029907,0.2999999370049993,0.10115314275026321,0.8637793064117432,0.8505681753158569,0.7314814925193787,0.7007871270179749,0.6250983874003092,0.15498322248458862,0.7199944853782654,0.6833333373069763
18,0.8669725060462952,0.8649505376815796,0.29246520579134655,0.10157947987318039,0.8824228048324585,0.8488635420799255,0.75,0.7370163798332214,0.6355053981145223,0.1542852371931076,0.7544103264808655,0.7208333015441895
19,0.8486238718032837,0.8545264601707458,0.30530409460220864,0.10225432366132736,0.8600779175758362,0.8494319915771484,0.7592592835426331,0.7667544484138489,0.5783603688081106,0.14334987103939056,0.7856122851371765,0.75
20,0.8853210806846619,0.8841857314109802,0.25006152087942174,0.08825284987688065,0.8897926211357117,0.8789771795272827,0.75,0.7584400773048401,0.6231090227762858,0.14613860845565796,0.7717105746269226,0.7458333969116211
21,0.896789014339447,0.8941870331764221,0.24347872457919864,0.08455301076173782,0.8982357382774353,0.8903409838676453,0.7592592835426331,0.7720590233802795,0.674415777126948,0.13993455469608307,0.7824804782867432,0.762499988079071
22,0.9105504751205444,0.9091346263885498,0.2304108827075827,0.08230243623256683,0.9157596230506897,0.9028408527374268,0.7592592835426331,0.7753204703330994,0.6486805280049642,0.1368023008108139,0.7888157963752747,0.762499988079071
23,0.9220183491706848,0.920067548751831,0.20533747058532653,0.07291804254055023,0.9257709383964539,0.9147728085517883,0.7592592835426331,0.7691238522529602,0.6587690512339274,0.13679364323616028,0.776096522808075,0.762499988079071
24,0.8853210806846619,0.883362352848053,0.2573213106995329,0.08360683917999268,0.8885765075683594,0.8784089684486389,0.7777777910232544,0.7866846919059753,0.5775063559412956,0.14129096269607544,0.7993176579475403,0.7749999165534973
