,acc,f1_m,loss,mean_absolute_error,precision_m,recall_m,val_acc,val_f1_m,val_loss,val_mean_absolute_error,val_precision_m,val_recall_m
0,0.7193548679351807,0.721875011920929,0.6340731690006871,0.4647054970264435,0.721875011920929,0.721875011920929,0.8571428656578064,0.8558822870254517,0.484329029917717,0.373858243227005,0.8558823466300964,0.8558823466300964
1,0.8677419424057007,0.8718749284744263,0.3401985033865898,0.24136918783187866,0.8718749284744263,0.8718749284744263,0.7792207598686218,0.778676450252533,0.40731794387102127,0.21836934983730316,0.778676450252533,0.778676450252533
2,0.874193549156189,0.8687499165534973,0.2760620977609388,0.15573394298553467,0.8687499165534973,0.8687499165534973,0.8441558480262756,0.8477941155433655,0.3034704849123955,0.20687256753444672,0.8477941155433655,0.8477941155433655
3,0.8677419424057007,0.8656250238418579,0.27895280238120784,0.17385423183441162,0.8656250238418579,0.8656250238418579,0.8831169009208679,0.8830881714820862,0.25484955310821533,0.1681509166955948,0.883088231086731,0.883088231086731
4,0.9193548560142517,0.918749988079071,0.2250318034521995,0.15395431220531464,0.918749988079071,0.918749988079071,0.9220778942108154,0.9227941036224365,0.185124259442091,0.12685708701610565,0.9227941036224365,0.9227941036224365
5,0.9322580695152283,0.9343748688697815,0.18824168967623864,0.12692725658416748,0.9343749284744263,0.9343749284744263,0.9090909361839294,0.9080881476402283,0.1619255207479,0.11451376974582672,0.908088207244873,0.908088207244873
6,0.9322580695152283,0.9312498569488525,0.1672835422139014,0.11601162701845169,0.9312499165534973,0.9312499165534973,0.9220778942108154,0.9227940440177917,0.15366165339946747,0.11706534028053284,0.9227941036224365,0.9227941036224365
7,0.9612902998924255,0.9624998569488525,0.11965975958493448,0.0830763578414917,0.9624998569488525,0.9624998569488525,0.9350649118423462,0.9352940320968628,0.1274230256676674,0.09351535141468048,0.9352940917015076,0.9352940917015076
8,0.9709677696228027,0.9718749523162842,0.09333141454525533,0.0655665323138237,0.9718749523162842,0.9718749523162842,0.9350649118423462,0.9330881834030151,0.12976665701717138,0.08534695208072662,0.9330881834030151,0.9330881834030151
9,0.9709677696228027,0.9687498807907104,0.07654963169367082,0.05573078244924545,0.9687499403953552,0.9687499403953552,0.9350649118423462,0.9352940320968628,0.13562830165028572,0.09060527384281158,0.9352940917015076,0.9352940917015076
10,0.9677419066429138,0.9687499403953552,0.08636078695135732,0.0651574656367302,0.9687499403953552,0.9687499403953552,0.9350649118423462,0.9352940320968628,0.15021096915006638,0.09420564770698547,0.9352940917015076,0.9352940917015076
11,0.9806451797485352,0.9812500476837158,0.06766279564509468,0.04640403389930725,0.9812500476837158,0.9812500476837158,0.948051929473877,0.9477940797805786,0.11736874282360077,0.07371684163808823,0.9477940797805786,0.9477940797805786
12,0.9806451797485352,0.9812499284744263,0.04497367813582382,0.034615252166986465,0.9812499284744263,0.9812499284744263,0.9350649118423462,0.9352940320968628,0.11387934070080519,0.06762437522411346,0.9352940917015076,0.9352940917015076
13,0.9935483932495117,0.9937499761581421,0.03513425614144052,0.027697011828422546,0.9937499761581421,0.9937499761581421,0.948051929473877,0.9411764740943909,0.11726250406354666,0.06515377759933472,0.9411764740943909,0.9411764740943909
14,0.9870967864990234,0.987500011920929,0.038228570964307554,0.02866111509501934,0.987500011920929,0.987500011920929,0.9350649118423462,0.928676426410675,0.1249053911305964,0.06660474836826324,0.9286764860153198,0.9286764860153198
15,0.9967741966247559,0.996874988079071,0.014603118757687269,0.01290176436305046,0.996874988079071,0.996874988079071,0.948051929473877,0.9477940797805786,0.16420167800970376,0.06847277283668518,0.9477940797805786,0.9477940797805786
16,0.9935483932495117,0.9937499761581421,0.018201303927438153,0.01520049013197422,0.9937499761581421,0.9937499761581421,0.948051929473877,0.9477940797805786,0.17293173191137612,0.07061518728733063,0.9477940797805786,0.9477940797805786
17,1.0,1.0,0.016208097461663608,0.014286142773926258,1.0,1.0,0.948051929473877,0.9455881714820862,0.11872489529196173,0.059234123677015305,0.945588231086731,0.945588231086731
18,1.0,1.0,0.009040657881527178,0.008355703204870224,1.0,1.0,0.9610389471054077,0.9602940678596497,0.1219405836891383,0.055242255330085754,0.9602941274642944,0.9602941274642944
19,1.0,1.0,0.006955119293002832,0.006417523138225079,1.0,1.0,0.948051929473877,0.9433822631835938,0.09854146605357528,0.05140282213687897,0.9433823823928833,0.9433823823928833
20,1.0,1.0,0.006389878493087787,0.00582889374345541,1.0,1.0,0.948051929473877,0.9411764740943909,0.10896063584368676,0.0522456169128418,0.9411764740943909,0.9411764740943909
21,1.0,1.0,0.005662652240472755,0.0053533692844212055,1.0,1.0,0.948051929473877,0.9433822631835938,0.10220976080745459,0.05052562430500984,0.9433823823928833,0.9433823823928833
22,1.0,1.0,0.00534868951240975,0.0049152672290802,1.0,1.0,0.948051929473877,0.9433822631835938,0.09410250670043752,0.048510488122701645,0.9433823823928833,0.9433823823928833
23,0.9967741966247559,0.996874988079071,0.009184453182012563,0.007492639124393463,0.996874988079071,0.996874988079071,0.9610389471054077,0.9558823108673096,0.09445453283842653,0.04962613061070442,0.9558823704719543,0.9558823704719543
24,1.0,1.0,0.004064977429563089,0.003772696712985635,1.0,1.0,0.9610389471054077,0.9602940678596497,0.12612786926911213,0.047649502754211426,0.9602941274642944,0.9602941274642944
