,acc,f1_m,loss,mean_absolute_error,precision_m,recall_m,val_acc,val_f1_m,val_loss,val_mean_absolute_error,val_precision_m,val_recall_m
0,0.5458715558052063,0.5444443821907043,0.675280474194693,0.47911813855171204,0.5444444417953491,0.5444444417953491,0.5,0.48571422696113586,0.7001635829607645,0.46733489632606506,0.48571428656578064,0.48571428656578064
1,0.6238532066345215,0.6262626051902771,0.6476724530578754,0.4671712815761566,0.6262626051902771,0.6262626051902771,0.9074074029922485,0.9095237255096436,0.5917507410049438,0.44528433680534363,0.9095237851142883,0.9095237851142883
2,0.8715596199035645,0.871717095375061,0.5429376350083482,0.4129081964492798,0.871717095375061,0.871717095375061,0.7222222089767456,0.728571355342865,0.48289578159650165,0.3613922595977783,0.7285714149475098,0.7285714149475098
3,0.7660550475120544,0.7656564712524414,0.4610579325518477,0.3409861922264099,0.7656565308570862,0.7656565308570862,0.9074074029922485,0.9166666865348816,0.34624919295310974,0.2773967981338501,0.9166666865348816,0.9166666865348816
4,0.8990825414657593,0.9000000357627869,0.30766229017065205,0.24347248673439026,0.9000000357627869,0.9000000357627869,0.7777777910232544,0.7785713076591492,0.36317648490269977,0.2563406825065613,0.7785714268684387,0.7785714268684387
5,0.8302752375602722,0.8318182229995728,0.37531585376197046,0.2510697841644287,0.8318182229995728,0.8318182229995728,0.8518518805503845,0.8523809313774109,0.27233673135439557,0.20189180970191956,0.8523809909820557,0.8523809909820557
6,0.89449542760849,0.8954545855522156,0.28781832139426416,0.20356780290603638,0.8954545855522156,0.8954545855522156,0.9444444179534912,0.949999988079071,0.1853459378083547,0.15341441333293915,0.949999988079071,0.949999988079071
7,0.9036697149276733,0.9040403366088867,0.23492693873720433,0.1744462102651596,0.9040403366088867,0.9040403366088867,0.9814814925193787,0.9833332896232605,0.15666716545820236,0.13221172988414764,0.9833333492279053,0.9833333492279053
8,0.9128440618515015,0.9126262664794922,0.20724383269974944,0.15106958150863647,0.9126262664794922,0.9126262664794922,0.9814814925193787,0.9833332896232605,0.09753196934858958,0.08654551208019257,0.9833333492279053,0.9833333492279053
9,0.9311926364898682,0.9313129782676697,0.19136815634342508,0.13436754047870636,0.9313130974769592,0.9313130974769592,0.9444444179534912,0.949999988079071,0.13971577336390814,0.10579098016023636,0.949999988079071,0.949999988079071
10,0.9403669834136963,0.9398989081382751,0.14874594364691218,0.10731349885463715,0.9398989081382751,0.9398989081382751,1.0,1.0,0.0645071951051553,0.0596148706972599,1.0,1.0
11,0.9495412707328796,0.9489898681640625,0.120373490480108,0.09207486361265182,0.9489898681640625,0.9489898681640625,1.0,1.0,0.04853487014770508,0.046842947602272034,1.0,1.0
12,0.9357798099517822,0.9343433380126953,0.1444860508648354,0.10365874320268631,0.9343433976173401,0.9343433976173401,1.0,1.0,0.0936109187702338,0.07550539076328278,1.0,1.0
13,0.9082568883895874,0.9080808162689209,0.2111600760473024,0.11646036803722382,0.9080808162689209,0.9080808162689209,0.9074074029922485,0.9095237255096436,0.21192890405654907,0.12454892694950104,0.9095237851142883,0.9095237851142883
14,0.9266055226325989,0.9267675876617432,0.17058052730943085,0.10841495543718338,0.9267675876617432,0.9267675876617432,1.0,1.0,0.04794107129176458,0.04348475858569145,1.0,1.0
15,0.9587156176567078,0.9585857391357422,0.11169476431170734,0.077861487865448,0.9585857391357422,0.9585857391357422,1.0,1.0,0.05024260903398196,0.044879037886857986,1.0,1.0
16,0.963302731513977,0.963131308555603,0.11179592721847766,0.07947137206792831,0.963131308555603,0.963131308555603,0.8703703880310059,0.8476189970970154,0.24045046170552573,0.15749701857566833,0.8476190567016602,0.8476190567016602
17,0.9495412707328796,0.9499998688697815,0.1462493194694366,0.09032057970762253,0.9499998688697815,0.9499998688697815,1.0,1.0,0.09794988855719566,0.07840744405984879,1.0,1.0
18,0.9724770784378052,0.9727271795272827,0.08168996580013442,0.06402672827243805,0.9727272391319275,0.9727272391319275,1.0,1.0,0.045320713271697365,0.04002508893609047,1.0,1.0
19,0.9770641922950745,0.977272629737854,0.06745333720101129,0.051630645990371704,0.9772727489471436,0.9772727489471436,1.0,1.0,0.04489434758822123,0.03917495906352997,1.0,1.0
20,0.9816513657569885,0.9818181991577148,0.07077267673721008,0.05327019840478897,0.9818181991577148,0.9818181991577148,1.0,1.0,0.04026929413278898,0.03526872768998146,1.0,1.0
21,0.9816513657569885,0.9818181395530701,0.06130358927088593,0.04683467745780945,0.9818181991577148,0.9818181991577148,1.0,1.0,0.02523052754501502,0.02299675904214382,1.0,1.0
22,0.9816513657569885,0.9813131093978882,0.05219554668719616,0.042400188744068146,0.9813131093978882,0.9813131093978882,1.0,1.0,0.044275764375925064,0.03780793398618698,1.0,1.0
23,0.9724770784378052,0.9727271795272827,0.07276851641133837,0.05137663707137108,0.9727272391319275,0.9727272391319275,1.0,1.0,0.04921352428694566,0.04119890555739403,1.0,1.0
24,0.9862385392189026,0.9863635897636414,0.04506444077033105,0.03540050610899925,0.9863635897636414,0.9863635897636414,1.0,1.0,0.03566231454412142,0.03059978038072586,1.0,1.0
