,acc,f1_m,loss,mean_absolute_error,precision_m,recall_m,val_acc,val_f1_m,val_loss,val_mean_absolute_error,val_precision_m,val_recall_m
0,0.2775229215621948,0.0,1.379451511103079,0.37149956822395325,0.0,0.0,0.4166666567325592,0.0,1.3306227525075276,0.36734503507614136,0.0,0.0
1,0.47706422209739685,0.004329003859311342,1.2878372330184376,0.3593675494194031,0.045454539358615875,0.0022727272007614374,0.39814814925193787,0.12669134140014648,1.2343395749727886,0.34443819522857666,0.6666666865348816,0.07083333283662796
2,0.5573394298553467,0.19203028082847595,1.116720657283013,0.32294145226478577,0.8579545617103577,0.11363636702299118,0.5740740895271301,0.4104273319244385,0.99348051349322,0.2862653434276581,0.7486111521720886,0.2874999940395355
3,0.5986238718032837,0.47761422395706177,0.9447101163207938,0.27509668469429016,0.8474578261375427,0.34090912342071533,0.6759259104728699,0.5402128100395203,0.8743624885876974,0.26015010476112366,0.8962962627410889,0.3916666507720947
4,0.642201840877533,0.5456850528717041,0.8885640594937386,0.2536958158016205,0.7796471118927002,0.427272766828537,0.6759259104728699,0.6186844706535339,0.7745160063107809,0.23723280429840088,0.8275336623191833,0.5041666626930237
5,0.6743119359016418,0.649116575717926,0.7954182613880263,0.22644565999507904,0.8023626804351807,0.5494318008422852,0.7129629850387573,0.7065114974975586,0.6996532479921976,0.21572087705135345,0.8570513129234314,0.6083333492279053
6,0.7293577790260315,0.7056989669799805,0.6433828741038611,0.19840198755264282,0.8460962176322937,0.6102272868156433,0.75,0.7266941070556641,0.6147912442684174,0.19255751371383667,0.8168184161186218,0.6583333611488342
7,0.7591742873191833,0.7397914528846741,0.5886640956095599,0.179886132478714,0.8290309309959412,0.6721590161323547,0.7870370149612427,0.7667562365531921,0.569070170323054,0.18242426216602325,0.8251828551292419,0.7166666984558105
8,0.7752293348312378,0.7645025253295898,0.5631090968573859,0.17036858201026917,0.8420419692993164,0.7028408646583557,0.8148148059844971,0.7907406687736511,0.5264493425687155,0.16699416935443878,0.8824405074119568,0.7166666984558105
9,0.8027523159980774,0.7999919652938843,0.5095102070668421,0.15731032192707062,0.8632766604423523,0.7477272152900696,0.8148148059844971,0.8144488334655762,0.4813770403464635,0.15287888050079346,0.8671210408210754,0.7708333134651184
10,0.8165137767791748,0.8196495175361633,0.44865624374205915,0.1425981968641281,0.8571496605873108,0.7863636612892151,0.7685185074806213,0.77997225522995,0.5264208863178889,0.15319111943244934,0.7951496243476868,0.7666666507720947
11,0.8256880640983582,0.8143113851547241,0.479420360622056,0.14518454670906067,0.851275622844696,0.7823864221572876,0.7592592835426331,0.750688374042511,0.5695919543504715,0.166007861495018,0.7793686985969543,0.7249999642372131
12,0.8486238718032837,0.8339021801948547,0.4311569166292838,0.13576027750968933,0.8692927956581116,0.8028409481048584,0.7685185074806213,0.7975707650184631,0.460557500521342,0.14266040921211243,0.8221247792243958,0.7750000357627869
13,0.857798159122467,0.8543798327445984,0.38288627906676825,0.12295050173997879,0.88657146692276,0.8261364102363586,0.7777777910232544,0.7765968441963196,0.5376224567492803,0.13571161031723022,0.8108117580413818,0.7458333373069763
14,0.8623853325843811,0.8520632386207581,0.3526905399123463,0.11104682832956314,0.8743921518325806,0.8312501311302185,0.8425925970077515,0.8420040011405945,0.3876816928386688,0.11745918542146683,0.8701963424682617,0.8166666626930237
15,0.8715596199035645,0.8702995777130127,0.33593823945303575,0.10825284570455551,0.8936404585838318,0.8488636612892151,0.8148148059844971,0.8179036974906921,0.45112274090449017,0.12493597716093063,0.837886393070221,0.7999999523162842
16,0.9036697149276733,0.9033315777778625,0.2883617640771997,0.09671225398778915,0.9200137853622437,0.8880682587623596,0.8240740895271301,0.7908119559288025,0.4247905487815539,0.11610338091850281,0.7986841797828674,0.7833333611488342
17,0.9105504751205444,0.9081514477729797,0.27882753579168146,0.09053771942853928,0.923684298992157,0.893750011920929,0.8333333134651184,0.8025029301643372,0.4153480480114619,0.11150532960891724,0.8260233998298645,0.7833333015441895
18,0.8899082541465759,0.8864288330078125,0.2692448959574787,0.08753595501184464,0.8950026035308838,0.8784090280532837,0.8518518805503845,0.8222221732139587,0.38714123765627545,0.10153671354055405,0.8330827355384827,0.8125
19,0.9197247624397278,0.9192977547645569,0.227255341827596,0.07710154354572296,0.9339980483055115,0.905681848526001,0.8888888955116272,0.887499988079071,0.35604434460401535,0.0927656814455986,0.887499988079071,0.887499988079071
20,0.9128440618515015,0.9041804671287537,0.22188788296979503,0.07678774744272232,0.9134635925292969,0.8954545855522156,0.8796296119689941,0.8272892832756042,0.38464174171288806,0.09589743614196777,0.8505847454071045,0.8083333373069763
21,0.9220183491706848,0.9264997839927673,0.20958403545782106,0.07120709121227264,0.9330942034721375,0.9204546213150024,0.8796296119689941,0.8791666626930237,0.34918581197659176,0.0871611163020134,0.8791666626930237,0.8791666626930237
22,0.9013761281967163,0.8946049213409424,0.24219803266022183,0.0770452469587326,0.9085195064544678,0.8818181753158569,0.8796296119689941,0.8660256266593933,0.3740120753645897,0.08983603119850159,0.8741227984428406,0.8583333492279053
23,0.9334862232208252,0.9336214661598206,0.18541305881301198,0.06446892023086548,0.9428228735923767,0.9249999523162842,0.8703703880310059,0.8708333373069763,0.3225230040649573,0.08376186341047287,0.8708333373069763,0.8708333373069763
24,0.9426605701446533,0.9413658380508423,0.16953881129349044,0.0605585053563118,0.9448564648628235,0.938068151473999,0.8888888955116272,0.8973796367645264,0.31619227801760036,0.0852465033531189,0.912524402141571,0.8833333849906921
