,acc,f1_m,loss,mean_absolute_error,precision_m,recall_m,val_acc,val_f1_m,val_loss,val_mean_absolute_error,val_precision_m,val_recall_m
0,0.6116504669189453,0.6111111044883728,0.6782598888989791,0.4882577955722809,0.6111111044883728,0.6111111044883728,0.8956310749053955,0.8960316777229309,0.5535334802809215,0.42229798436164856,0.8960316777229309,0.8960316777229309
1,0.7694174647331238,0.7706348896026611,0.4813219369615166,0.34774279594421387,0.7706348896026611,0.7706348896026611,0.8616504669189453,0.8611111640930176,0.35148449880736216,0.2678086459636688,0.8611112236976624,0.8611112236976624
2,0.917475700378418,0.9142855405807495,0.2433973459653484,0.17960302531719208,0.9142855405807495,0.9142855405807495,0.9247573018074036,0.9261904358863831,0.19705981548343385,0.142964169383049,0.9261904358863831,0.9261904358863831
3,0.9441747665405273,0.9452381134033203,0.156580577505011,0.11347420513629913,0.9452381134033203,0.9452381134033203,0.9635922312736511,0.9642857313156128,0.11765680683865434,0.08910441398620605,0.9642857313156128,0.9642857313156128
4,0.9563106894493103,0.9571428894996643,0.11583870307551426,0.08188675343990326,0.9571428894996643,0.9571428894996643,0.9781553149223328,0.9785714149475098,0.08441634937411263,0.06865940988063812,0.9785714149475098,0.9785714149475098
5,0.9805825352668762,0.9809523224830627,0.07352577645367789,0.059184957295656204,0.9809523224830627,0.9809523224830627,0.9854369163513184,0.985714316368103,0.07346487816955362,0.06044710800051689,0.985714316368103,0.985714316368103
6,1.0,1.0,0.04001625740303866,0.03599494695663452,1.0,1.0,1.0,1.0,0.024152743940552075,0.0223798006772995,1.0,1.0
7,0.9927184581756592,0.9928571581840515,0.02989909616163344,0.02583431452512741,0.9928571581840515,0.9928571581840515,1.0,1.0,0.013993420194657076,0.013510714285075665,1.0,1.0
8,0.9927184581756592,0.9912697672843933,0.027136151809968704,0.02352955937385559,0.9912697672843933,0.9912697672843933,0.9927184581756592,0.9928570985794067,0.03252074690092178,0.027642084285616875,0.9928570985794067,0.9928570985794067
9,0.9975728392601013,0.997619092464447,0.019242150333791393,0.016781199723482132,0.997619092464447,0.997619092464447,1.0,1.0,0.009486652422873746,0.009016268886625767,1.0,1.0
